"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Waratah2011","BAER","BAER_104","end",1.4,0,0,0,0,1978.37080103704,1978.37080103704,0,0,1.37652946717336,3.84333333333333,1.79,0,0,0,0,24.0645,0,0,0,2874.75441670306,178,2666.40512350045,1770.02150783443,84.4207396423416,0,1770.02150783443,0.615712249209933,176,896.383615666017,9.08478782248088,2.05333333333333,325,147,0,105.620031796502,21.1992921541608,1978.37080103704,208.349293202611,1770.02150783443,208.349293202611,0.4943565625,2214.5,444.478492165571,40,0.0209666666666667,17,17,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.615712249209933,0.46875,0.68818775946293,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.894686429311736,0,0,0,0,0,0,0.68818775946293,0.894686429311736,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,233.090654871444,216.090654871444,0,32,67,11.6012820778226,999.2,102.816384333983,0,0,0,1770.02150783443,2666.40512350045,3213.7,547.294876499553,0.5875,0
"Waratah2011","BAER","BAER_105","end",1.4,0,0,0,0,2763.54526467314,2763.54526467314,0,0,1.37652946717336,4.45333333333333,1.77,0,0,0,0,24.0645,0,0,0,4025.68234175405,240,3698.44439612816,2436.30731904725,116.199077220059,0,2436.30731904725,0.6051911482876,237,1262.13707708091,13.1155820967305,2.68333333333333,375,135,0,145.378378378378,29.179301158319,2763.54526467314,327.237945625892,2436.30731904725,327.237945625892,0.4943565625,3048.1,611.792680952755,40,0.0209666666666667,20,20,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.6051911482876,0.534883720930233,0.686478720889095,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.881587629553592,0,0,0,0,0,0,0.686478720889095,0.881587629553592,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,346.237483720087,326.237483720087,0,43,135,15.5761560028384,1349.2,87.0629229190893,0,0,0,2436.30731904725,3698.44439612816,4397.3,698.855603871844,0.5875,0
"Waratah2011","BAER","BAER_106","end",1.4,0,0,0,0,685.18526532275,685.18526532275,0,0,1.37652946717336,2.82,1.39,0,0,0,0,24.0645,0,0,0,981.333561142178,108,846.937106408142,550.788810588713,26.2697365940563,0,550.788810588713,0.561265641366273,105,296.148295819428,4.72833256310166,1.43,203,95,0,32.8664546899841,6.59671809592783,685.18526532275,134.396454734036,550.788810588713,134.396454734036,0.4943565625,689.1,138.311189411287,40,0.0209666666666667,3,3,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.561265641366273,0.971696182399173,0.698218518609778,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.803853845761365,0,0,0,0,0,0,0.698218518609778,0.803853845761365,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,119.122357373869,116.122357373869,0,105.992768972349,95,6.24580035460187,336.8,40.6517041805715,0,0,0,550.788810588713,846.937106408142,1025.9,178.962893591858,0.5875,0
"Waratah2011","BAER","BAER_107","end",1.4,0,0,0,0,907.222006049203,907.222006049203,0,0,1.37652946717336,2.44666666666667,1.35,0,0,0,0,24.0645,0,0,0,1210.35243493113,72,1101.05884219017,797.928413308246,38.0569990449084,0,797.928413308246,0.659252950033226,85,303.130428881928,3.27014487964544,1.09666666666667,190,118,0,47.6136724960254,9.55667345111704,907.222006049203,109.293592740957,797.928413308246,109.293592740957,0.4943565625,998.3,200.371586691754,40,0.0209666666666667,10,10,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.659252950033226,0.545454545454545,0.749551932037732,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.879529385296867,0,0,0,0,0,0,0.749551932037732,0.879529385296867,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,123.498886841042,113.498886841042,0,22,38,4.70153303243729,364.7,61.569571118072,0,0,0,797.928413308246,1101.05884219017,1363,261.941157809826,0.5875,0
"Waratah2011","BAER","BAER_151","end",2.4,0,0,0,0,4389.94940362401,4389.94940362401,0,0,1.37652946717336,6.47666666666667,4.51333333333333,0,0,0,0,24.0645,0,0,0,8362.12277808461,159,7910.08751859307,3937.91414413246,163.625241445947,0,3937.91414413246,0.470922784637044,172,3972.17337446061,16.9465623515655,1.96333333333333,671,512,0,231.997229916897,68.3719884709504,4389.94940362401,452.035259491545,3937.91414413246,452.035259491545,0.23638085942029,5583.4,1645.48585586754,40,0.0240666666666667,388.428250808541,3,280,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.470922784637044,0.274712333673158,0.524980261606437,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.897029505825653,0,0,0,0,0,0,0.524980261606437,0.897029505825653,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,625.191319162359,236.763068353818,0,535.55060818241,360,32.9452625663117,6111.9,2139.72662553939,0,0,0,3937.91414413246,7910.08751859307,11695.3,3785.21248140693,0.5875,0
"Waratah2011","BAER","BAER_152","end",2.4,0,0,0,0,7112.82070159372,7112.82070159372,0,0,1.37652946717336,7.67666666666667,4.48333333333333,0,0,0,0,24.0645,0,0,0,12542.4405904285,155,12246.0326174225,6816.41272858778,283.230445786196,0,6816.41272858778,0.543467810705805,161,5429.61988883473,30.4977437230088,3.19333333333333,505,350,0,401.580332409972,118.349886623777,7112.82070159372,296.407973005941,6816.41272858778,296.407973005941,0.23638085942029,9664.7,2848.28727141222,40,0.0240666666666667,375.780308800941,11,265,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.543467810705805,0.104065336379844,0.567100210705542,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.958327647294761,0,0,0,0,0,0,0.567100210705542,0.958327647294761,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,597.401553015852,221.621244214911,0,419.428250808541,280,46.284464973454,6880,1450.38011116527,0,0,0,6816.41272858778,12246.0326174225,16544.7,4298.66738257749,0.5875,0
"Waratah2011","BAER","BAER_153","end",2.4,0,0,0,0,18213.0808606859,18213.0808606859,0,0,1.37652946717336,12.2566666666667,7.36,0,0,0,0,24.0645,0,0,0,39809.655097668,505,38131.1728365448,16534.5985995627,687.033182807313,0,16534.5985995627,0.415341418030302,365,21596.5742369821,75.4424241494618,4.89666666666667,1375,870,0,974.114958448754,287.081775641441,18213.0808606859,1678.48226112319,16534.5985995627,1678.48226112319,0.23638085942029,23443.7,6909.10140043734,40,0.0240666666666667,922.274743006152,0,670,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.415341418030302,0.242937853107345,0.45750411089979,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.90784193657503,0,0,0,0,0,0,0.45750411089979,0.90784193657503,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,1424.70799852443,502.433255518277,0,1218.22857844842,735,117.987128501436,28297,6700.42576301789,0,0,0,16534.5985995627,38131.1728365448,51740.7,13609.5271634552,0.5875,0
"Waratah2011","BAER","BAER_154","end",2.4,0,0,0,0,19078.3400928059,19078.3400928059,0,0,1.37652946717336,10.2633333333333,6.33333333333333,0,0,0,0,24.0645,0,0,0,31704.7673722609,330,29241.2878394007,16614.8605599456,690.36816731076,0,16614.8605599456,0.524049281449146,393,12626.427279455,51.2275166677822,3.93,865,535,0,978.843490304709,288.475322993949,19078.3400928059,2463.47953286022,16614.8605599456,2463.47953286022,0.23638085942029,23557.5,6942.63944005436,40,0.0240666666666667,430.724134823742,4,310,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.524049281449146,0.354833281222643,0.601749884135654,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.870875583469174,0,0,0,0,0,0,0.601749884135654,0.870875583469174,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,971.700215422873,540.976080599131,0,667.61679157908,40,82.7307096662799,16896.8,4270.37272054497,0,0,0,16614.8605599456,29241.2878394007,40454.3,11213.0121605993,0.5875,0
"Waratah2011","BAER","BAER_155","end",2.4,0,0,0,0,8771.73980583969,8771.73980583969,0,0,1.37652946717336,7.56333333333333,5.42,0,0,0,0,24.0645,0,0,0,16101.2759670995,273,14845.102504326,7515.56634306614,312.281149988898,0,7515.56634306614,0.466768370309473,269,7329.53616125986,21.8557546584051,2.14333333333333,848,575,0,442.770083102493,130.488933113595,8771.73980583969,1256.17346277354,7515.56634306614,1256.17346277354,0.23638085942029,10656,3140.43365693386,40,0.0240666666666667,392.310898144408,0,285,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.466768370309473,0.4,0.544785383702719,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.856793123077219,0,0,0,0,0,0,0.544785383702719,0.856793123077219,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,762.597324814042,370.286426669634,0,653.851496907347,285,44.9279252656339,11872.7,4543.16383874014,0,0,0,7515.56634306614,14845.102504326,22528.7,7683.597495674,0.5875,0
"Waratah2011","BAER","BAER_156","end",2.4,0,0,0,0,10380.5627167328,10380.5627167328,0,0,1.37652946717336,8.51666666666667,4.66333333333333,0,0,0,0,24.0645,0,0,0,21007.0992120704,203,19474.5360155172,8847.99952017956,367.645409425744,0,8847.99952017956,0.421190923642404,197,10626.5364953376,39.8879641645886,3.85333333333333,748,545,0,521.268698060942,153.623288635198,10380.5627167328,1532.5631965532,8847.99952017956,1532.5631965532,0.23638085942029,12545.2,3697.20047982044,40,0.0240666666666667,344.13236679334,0,250,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.421190923642404,0.414519906323185,0.494145460634004,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.852362223669935,0,0,0,0,0,0,0.494145460634004,0.852362223669935,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,615.308671826493,271.176305033152,0,587.778082483025,40,56.9677649512514,12896,2269.46350466236,0,0,0,8847.99952017956,19474.5360155172,25441.2,5966.6639844828,0.5875,0
"Waratah2011","BAER","BAER_157","end",2.4,0,0,0,0,14299.8042382341,14299.8042382341,0,0,1.37652946717336,9.97333333333333,6.06333333333333,0,0,0,0,24.0645,0,0,0,24485.9568384135,100,20964.8119652829,10778.6593651035,447.866732622028,0,10778.6593651035,0.440197597187378,107,10186.1526001795,49.2471090188368,3.91,465,365,0,635.01108033241,187.144347710382,14299.8042382341,3521.1448731306,10778.6593651035,3521.1448731306,0.23638085942029,15282.6,4503.94063489652,40,0.0240666666666667,78.7091206945349,3,55,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.440197597187378,0.781792025820406,0.584000222356047,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.75376272188986,0,0,0,0,0,0,0.584000222356047,0.75376272188986,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,225.997773682085,147.28865298755,0,360.706894376619,217,78.1214958246268,13430.8,3244.64739982055,0,0,0,10778.6593651035,20964.8119652829,28713.4,7748.58803471708,0.5875,0
"Wilunga2012","BAER","BAER_301","end",1.4,0,0,0,0,2090.3775335075,2090.3775335075,0,0,1.37652946717336,4.34333333333333,1.49,0,0,0,0,24.0645,0,0,0,3222.98470572565,300,2873.29483975566,1740.68766753751,83.02166935791,0,1740.68766753751,0.540085612086577,312,1132.60717221814,13.0725160974375,2.85333333333333,392,92,0,103.869634340223,20.8479649823126,2090.3775335075,349.68986596999,1740.68766753751,349.68986596999,0.4943565625,2177.8,437.112332462488,40,0.0209666666666667,6,6,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.540085612086577,0.8,0.648584378881457,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.832714492781964,0,0,0,0,0,0,0.648584378881457,0.832714492781964,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,435.477193758089,429.477193758089,0,30,92,14.8161785599962,1181.6,48.9928277818558,0,0,0,1740.68766753751,2873.29483975566,3359.4,486.105160244344,0.5875,0
"Wilunga2012","BAER","BAER_302","end",1.4,0,0,0,0,8103.14207080551,8103.14207080551,0,0,1.37652946717336,6.94666666666667,1.68333333333333,0,0,0,0,24.0645,0,0,0,13676.0676571648,458,12487.9588105768,6915.03322421746,329.810805606556,0,6915.03322421746,0.505630229212467,460,5572.92558635932,35.6748004367982,5.26333333333333,581,123,0,412.631160572337,82.820354965781,8103.14207080551,1188.10884658805,6915.03322421746,1188.10884658805,0.4943565625,8651.5,1736.46677578254,40,0.0209666666666667,12,12,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.505630229212467,0.684210526315789,0.592505263496581,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.853376772095772,0,0,0,0,0,0,0.592505263496581,0.853376772095772,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,645.203554899746,633.203554899746,0,38,123,37.9003133992474,5659.4,86.4744136406789,0,0,0,6915.03322421746,12487.9588105768,14310.9,1822.94118942322,0.5875,0
"Wilunga2012","BAER","BAER_303","end",1.4,0,0,0,0,3619.86586345764,3619.86586345764,0,0,1.37652946717336,4.73666666666667,1.55,0,0,0,0,24.0645,0,0,0,5219.18991134546,215,4645.48750171838,3046.16345383057,145.286015286037,0,3046.16345383057,0.583646793003034,238,1599.32404788782,15.734282833069,3.18666666666667,282,67,0,181.769475357711,36.483460071674,3619.86586345764,573.702409627074,3046.16345383057,573.702409627074,0.4943565625,3811.1,764.936546169431,40,0.0209666666666667,6,6,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.583646793003034,0.75,0.6935685278646,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.84151279874247,0,0,0,0,0,0,0.6935685278646,0.84151279874247,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,333.61401318726,327.61401318726,0,24,67,17.6212019206314,1659.4,60.0759521121834,0,0,0,3046.16345383057,4645.48750171838,5470.5,825.012498281615,0.5875,0
"Wilunga2012","BAER","BAER_306","end",1.4,0,0,0,0,1175.1,1175.1,0,0,1.37652946717336,3.26666666666667,1.46666666666667,0,0,0,0,24.0645,0,0,0,1751.46888969587,153,1515.61128023831,939.242390542442,44.7969343660942,0,939.242390542442,0.536259819439635,156,576.368889695865,6.69159235214626,1.8,205,52,0,56.0461049284579,11.2491705623637,1175.1,235.857609457558,939.242390542442,235.857609457558,0.4943565625,1175.1,235.857609457558,40,0.0209666666666667,0,0,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.536259819439635,1,0.67092256500431,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.799287201550883,0,0,0,0,0,0,0.67092256500431,0.799287201550883,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,138.146828848643,138.146828848643,14,10,52,8.38107106807677,634.5,58.1311103041348,0,0,0,939.242390542442,1515.61128023831,1809.6,293.988719761693,0.5875,0
"Wilunga2012","BAER","BAER_308","end",1.4,0,0,0,0,3275.01778548863,3275.01778548863,0,0,1.37652946717336,4.64666666666667,1.42666666666667,0,0,0,0,24.0645,0,0,0,5009.02417726786,282,4686.65324302834,2952.64685124912,140.825763970546,0,2952.64685124912,0.589465482049164,275,1734.00639177923,15.3593512031556,3.22,370,88,0,176.189189189189,35.3634252186432,3275.01778548863,322.370934239515,2952.64685124912,322.370934239515,0.4943565625,3694.1,741.453148750885,40,0.0209666666666667,13,13,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.589465482049164,0.434782608695652,0.653823513240651,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.901566661510079,0,0,0,0,0,0,0.653823513240651,0.901566661510079,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,372.391543596381,359.391543596381,0,23,88,16.9579331716423,1787.4,53.3936082207738,0,0,0,2952.64685124912,4686.65324302834,5481.5,794.846756971659,0.5875,0
"Wilunga2012","BAER","BAER_309","end",1.4,0,0,0,0,2106.42299108479,2106.42299108479,0,0,1.37652946717336,4.48,1.27666666666667,0,0,0,0,24.0645,0,0,0,3149.84579533759,237,2874.03028196478,1830.60747771199,87.3103725458817,0,1830.60747771199,0.581173681715358,204,1043.4228042528,14.4831522854232,3.20333333333333,278,41,0,109.235294117647,21.9249215717654,2106.42299108479,275.815513372808,1830.60747771199,275.815513372808,0.4943565625,2290.3,459.692522288014,40,0.0209666666666667,4,4,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.581173681715358,0.6,0.668738448784613,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.869059768840272,0,0,0,0,0,0,0.668738448784613,0.869059768840272,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,220.479420076004,216.479420076004,30,10,41,15.7632552986521,1068.9,25.4771957472037,0,0,0,1830.60747771199,2874.03028196478,3359.2,485.169718035218,0.5875,0
"Wilunga2012","BAER","BAER_311","end",1.4,0,0,0,0,2526.42898166953,2526.42898166953,0,0,1.37652946717336,5.05,1.96666666666667,0,0,0,0,24.0645,0,0,0,3913.34648971488,204,3795.72934735925,2408.81183931389,114.887687089693,0,2408.81183931389,0.615537582896064,204,1386.91750804535,16.9918710989473,3.08333333333333,310,106,0,143.737678855326,28.849991765633,2526.42898166953,117.617142355632,2408.81183931389,117.617142355632,0.4943565625,3013.7,604.888160686105,40,0.0209666666666667,29,29,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.615537582896064,0.194444444444444,0.645592969676855,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.953445300378914,0,0,0,0,0,0,0.645592969676855,0.953445300378914,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,297.423246098806,268.423246098806,0,36,106,20.0296166620434,1477.4,90.4824919546479,0,0,0,2408.81183931389,3795.72934735925,4491.1,695.370652640753,0.5875,0
"Wilunga2012","BAER","BAER_315","end",1.4,0,0,0,0,4610.14438688504,4610.14438688504,0,0,1.37652946717336,5.07333333333333,1.94333333333333,0,0,0,0,24.0645,0,0,0,6615.76106240959,257,6016.83949650766,4011.2228209831,191.314283989655,0,4011.2228209831,0.606313133612799,274,2005.61667552455,17.2490453642287,3.13,357,100,0,239.356120826709,48.0418368370538,4610.14438688504,598.921565901938,4011.2228209831,598.921565901938,0.4943565625,5018.5,1007.2771790169,40,0.0209666666666667,15,15,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.606313133612799,0.594594594594595,0.696842637361806,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.870086158775037,0,0,0,0,0,0,0.696842637361806,0.870086158775037,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,381.156838268114,366.156838268114,0,37,100,20.2151364348842,2129.8,124.183324475448,0,0,0,4011.2228209831,6016.83949650766,7148.3,1131.46050349234,0.5875,0
"Basin2007","BAER","BAER_401","end",5,0,0,0,0,5612.5375626327,5612.5375626327,0,0,1.37652946717336,7.09,4.82333333333333,0,0,0,0,24.0645,0,0,0,10493.8181609103,50,8356.70019078421,3475.41959250656,172.906447388386,0,3475.41959250656,0.331187327549906,50,4881.28059827765,21.2085429385343,2.26666666666667,510,460,0,428.611940298507,255.705492910121,5612.5375626327,2137.11797012614,3475.41959250656,2137.11797012614,0.131684583333333,8615.1,5139.68040749344,40,0.0201,234.010009419471,0,170,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.331187327549906,0.415807560137457,0.534842273476731,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.619224290924181,0,0,0,0,0,0,0.534842273476731,0.619224290924181,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,302.83648277814,68.8264733586681,0,400.570074947448,110,39.4804734174793,7261.6,2380.31940172235,0,0,0,3475.41959250656,8356.70019078421,15876.7,7519.99980921579,0.5875,0
"Basin2007","BAER","BAER_402","end",5,0,0,0,0,6462.11784738376,6462.11784738376,0,0,1.37652946717336,8.2,6.13666666666667,0,0,0,0,24.0645,0,0,0,13940.553420432,90,12188.2905119896,4709.85493894132,234.321141240862,0,4709.85493894132,0.337852795143578,77,7478.43557304825,23.2331161442015,2.06333333333333,540,450,0,580.850746268657,346.529605027795,6462.11784738376,1752.26290844244,4709.85493894132,1752.26290844244,0.131684583333333,11675.1,6965.24506105868,40,0.0201,163.80700659363,0,119,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.337852795143578,0.251572327044025,0.463548157127861,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.728840768641839,0,0,0,0,0,0,0.463548157127861,0.728840768641839,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,269.799775565979,105.992768972349,0,218.868185280565,89,52.8101725068444,13247,5768.56442695175,0,0,0,4709.85493894132,12188.2905119896,24922.1,12733.8094880104,0.5875,0
"Basin2007","BAER","BAER_403","end",5,0,0,0,0,3970.21987427514,3970.21987427514,0,0,1.37652946717336,7.09,4.18666666666667,0,0,0,0,24.0645,0,0,0,9777.48736760563,110,8966.09072639848,3158.823233068,157.155384729751,0,3158.823233068,0.323071062564978,92,5807.26749333048,25.7138747831086,2.90333333333333,565,455,0,389.567164179104,232.411779449353,3970.21987427514,811.396641207143,3158.823233068,811.396641207143,0.131684583333333,7830.3,4671.476766932,40,0.0201,220.244714747738,0,160,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.323071062564978,0.173691678603815,0.406057274737998,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.795629293363688,0,0,0,0,0,0,0.406057274737998,0.795629293363688,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,346.885425727687,126.640710979949,0,266.540598762939,105,39.4804734174793,7412.1,1604.83250666952,0,0,0,3158.823233068,8966.09072639848,15242.4,6276.30927360152,0.5875,0
